customer_id,first_name,last_name,email,city,signup_date
2418,Customer2418,Last2418,customer2418@example.com,Pune,2022-01-11
2419,Customer2419,Last2419,customer2419@example.com,Chennai,2025-05-23
2420,Customer2420,Last2420,customer2420@example.com,Mumbai,2022-03-10
2421,Customer2421,Last2421,customer2421@example.com,Delhi,2022-11-25
2422,Customer2422,Last2422,customer2422@example.com,Bangalore,2022-08-18
2423,Customer2423,Last2423,customer2423@example.com,Pune,2022-10-31
2424,Customer2424,Last2424,customer2424@example.com,Mumbai,2023-10-07
2425,Customer2425,Last2425,customer2425@example.com,Kolkata,2023-01-02
2426,Customer2426,Last2426,customer2426@example.com,Bangalore,2022-12-07
2427,Customer2427,Last2427,customer2427@example.com,Chennai,2023-04-10
2428,Customer2428,Last2428,customer2428@example.com,Hyderabad,2024-08-12
2429,Customer2429,Last2429,customer2429@example.com,Bangalore,2024-04-04
2430,Customer2430,Last2430,customer2430@example.com,Mumbai,2023-09-21
2431,Customer2431,Last2431,customer2431@example.com,Kolkata,2021-12-06
2432,Customer2432,Last2432,customer2432@example.com,Mumbai,2023-02-13
2433,Customer2433,Last2433,customer2433@example.com,Hyderabad,2023-01-14
2434,Customer2434,Last2434,customer2434@example.com,Kolkata,2022-09-24
2435,Customer2435,Last2435,customer2435@example.com,Chennai,2022-06-16
2436,Customer2436,Last2436,customer2436@example.com,Pune,2025-04-05
2437,Customer2437,Last2437,customer2437@example.com,Kolkata,2023-06-02
2438,Customer2438,Last2438,customer2438@example.com,Pune,2024-12-30
2439,Customer2439,Last2439,customer2439@example.com,Pune,2024-11-08
2440,Customer2440,Last2440,customer2440@example.com,Pune,2025-09-11
2441,Customer2441,Last2441,customer2441@example.com,Bangalore,2025-06-30
2442,Customer2442,Last2442,customer2442@example.com,Chennai,2023-06-30
2443,Customer2443,Last2443,customer2443@example.com,Pune,2022-06-02
2444,Customer2444,Last2444,customer2444@example.com,Pune,2022-08-07
2445,Customer2445,Last2445,customer2445@example.com,Delhi,2024-02-22
2446,Customer2446,Last2446,customer2446@example.com,Chennai,2025-07-23
2447,Customer2447,Last2447,customer2447@example.com,Mumbai,2023-10-05
2448,Customer2448,Last2448,customer2448@example.com,Hyderabad,2023-09-16
2449,Customer2449,Last2449,customer2449@example.com,Hyderabad,2024-02-09
2450,Customer2450,Last2450,customer2450@example.com,Kolkata,2024-05-21
2451,Customer2451,Last2451,customer2451@example.com,Hyderabad,2023-05-14
2452,Customer2452,Last2452,customer2452@example.com,Kolkata,2025-11-12
2453,Customer2453,Last2453,customer2453@example.com,Kolkata,2022-01-03
2454,Customer2454,Last2454,customer2454@example.com,Hyderabad,2022-08-22
2455,Customer2455,Last2455,customer2455@example.com,Hyderabad,2023-08-01
2456,Customer2456,Last2456,customer2456@example.com,Mumbai,2023-08-12
2457,Customer2457,Last2457,customer2457@example.com,Pune,2025-02-07
2458,Customer2458,Last2458,customer2458@example.com,Hyderabad,2022-08-21
2459,Customer2459,Last2459,customer2459@example.com,Hyderabad,2025-05-16
2460,Customer2460,Last2460,customer2460@example.com,Mumbai,2022-10-12
2461,Customer2461,Last2461,customer2461@example.com,Kolkata,2025-05-15
2462,Customer2462,Last2462,customer2462@example.com,Kolkata,2024-05-01
2463,Customer2463,Last2463,customer2463@example.com,Kolkata,2022-12-07
2464,Customer2464,Last2464,customer2464@example.com,Delhi,2023-08-19
2465,Customer2465,Last2465,customer2465@example.com,Delhi,2023-10-15
2466,Customer2466,Last2466,customer2466@example.com,Chennai,2023-03-19
2467,Customer2467,Last2467,customer2467@example.com,Hyderabad,2022-07-09
2468,Customer2468,Last2468,customer2468@example.com,Bangalore,2025-09-22
2469,Customer2469,Last2469,customer2469@example.com,Pune,2024-05-22
2470,Customer2470,Last2470,customer2470@example.com,Bangalore,2025-02-16
2471,Customer2471,Last2471,customer2471@example.com,Hyderabad,2022-07-10
2472,Customer2472,Last2472,customer2472@example.com,Chennai,2022-01-17
2473,Customer2473,Last2473,customer2473@example.com,Bangalore,2025-09-19
2474,Customer2474,Last2474,customer2474@example.com,Bangalore,2024-01-29
2475,Customer2475,Last2475,customer2475@example.com,Chennai,2024-08-08
2476,Customer2476,Last2476,customer2476@example.com,Mumbai,2023-04-09
2477,Customer2477,Last2477,customer2477@example.com,Delhi,2023-11-06
2478,Customer2478,Last2478,customer2478@example.com,Mumbai,2024-01-16
2479,Customer2479,Last2479,customer2479@example.com,Kolkata,2024-03-27
2480,Customer2480,Last2480,customer2480@example.com,Delhi,2024-05-12
2481,Customer2481,Last2481,customer2481@example.com,Kolkata,2023-03-07
2482,Customer2482,Last2482,customer2482@example.com,Kolkata,2022-01-12
2483,Customer2483,Last2483,customer2483@example.com,Chennai,2025-05-20
2484,Customer2484,Last2484,customer2484@example.com,Kolkata,2024-08-28
2485,Customer2485,Last2485,customer2485@example.com,Pune,2024-04-01
2486,Customer2486,Last2486,customer2486@example.com,Chennai,2023-06-14
2487,Customer2487,Last2487,customer2487@example.com,Kolkata,2024-02-19
2488,Customer2488,Last2488,customer2488@example.com,Delhi,2023-08-07
2489,Customer2489,Last2489,customer2489@example.com,Hyderabad,2022-04-25
2490,Customer2490,Last2490,customer2490@example.com,Mumbai,2024-11-18
2491,Customer2491,Last2491,customer2491@example.com,Bangalore,2024-10-01
2492,Customer2492,Last2492,customer2492@example.com,Kolkata,2023-08-27
2493,Customer2493,Last2493,customer2493@example.com,Chennai,2023-03-21
2494,Customer2494,Last2494,customer2494@example.com,Kolkata,2023-01-15
2495,Customer2495,Last2495,customer2495@example.com,Kolkata,2023-11-03
2496,Customer2496,Last2496,customer2496@example.com,Kolkata,2025-08-14
2497,Customer2497,Last2497,customer2497@example.com,Hyderabad,2025-01-16
2498,Customer2498,Last2498,customer2498@example.com,Mumbai,2024-03-10
2499,Customer2499,Last2499,customer2499@example.com,Chennai,2023-02-04
2500,Customer2500,Last2500,customer2500@example.com,Bangalore,2025-03-05
2501,Customer2501,Last2501,customer2501@example.com,Kolkata,2022-12-30
2502,Customer2502,Last2502,customer2502@example.com,Hyderabad,2025-10-09
2503,Customer2503,Last2503,customer2503@example.com,Pune,2024-11-08
2504,Customer2504,Last2504,customer2504@example.com,Kolkata,2024-10-22
2505,Customer2505,Last2505,customer2505@example.com,Kolkata,2025-08-11
2506,Customer2506,Last2506,customer2506@example.com,Pune,2025-10-01
2507,Customer2507,Last2507,customer2507@example.com,Bangalore,2025-08-26
2508,Customer2508,Last2508,customer2508@example.com,Delhi,2021-12-25
2509,Customer2509,Last2509,customer2509@example.com,Pune,2024-05-25
2510,Customer2510,Last2510,customer2510@example.com,Delhi,2023-05-02
2511,Customer2511,Last2511,customer2511@example.com,Hyderabad,2023-09-17
2512,Customer2512,Last2512,customer2512@example.com,Chennai,2025-03-29
2513,Customer2513,Last2513,customer2513@example.com,Chennai,2025-10-06
2514,Customer2514,Last2514,customer2514@example.com,Pune,2023-11-06
2515,Customer2515,Last2515,customer2515@example.com,Bangalore,2022-08-09
2516,Customer2516,Last2516,customer2516@example.com,Bangalore,2024-12-09
2517,Customer2517,Last2517,customer2517@example.com,Kolkata,2023-04-11
2518,Customer2518,Last2518,customer2518@example.com,Hyderabad,2022-11-04
2519,Customer2519,Last2519,customer2519@example.com,Delhi,2024-01-02
2520,Customer2520,Last2520,customer2520@example.com,Pune,2024-06-26
2521,Customer2521,Last2521,customer2521@example.com,Chennai,2022-01-27
2522,Customer2522,Last2522,customer2522@example.com,Mumbai,2024-05-03
2523,Customer2523,Last2523,customer2523@example.com,Mumbai,2023-10-08
2524,Customer2524,Last2524,customer2524@example.com,Mumbai,2025-01-08
2525,Customer2525,Last2525,customer2525@example.com,Kolkata,2022-09-23
2526,Customer2526,Last2526,customer2526@example.com,Kolkata,2024-09-25
2527,Customer2527,Last2527,customer2527@example.com,Kolkata,2024-09-10
2528,Customer2528,Last2528,customer2528@example.com,Chennai,2024-09-02
2529,Customer2529,Last2529,customer2529@example.com,Chennai,2024-10-10
2530,Customer2530,Last2530,customer2530@example.com,Delhi,2022-04-13
2531,Customer2531,Last2531,customer2531@example.com,Bangalore,2023-01-21
2532,Customer2532,Last2532,customer2532@example.com,Mumbai,2022-02-09
2533,Customer2533,Last2533,customer2533@example.com,Mumbai,2023-04-12
2534,Customer2534,Last2534,customer2534@example.com,Pune,2022-04-22
2535,Customer2535,Last2535,customer2535@example.com,Pune,2022-07-25
2536,Customer2536,Last2536,customer2536@example.com,Kolkata,2025-11-20
2537,Customer2537,Last2537,customer2537@example.com,Pune,2024-07-09
2538,Customer2538,Last2538,customer2538@example.com,Hyderabad,2024-03-22
2539,Customer2539,Last2539,customer2539@example.com,Chennai,2021-12-16
2540,Customer2540,Last2540,customer2540@example.com,Chennai,2024-05-23
2541,Customer2541,Last2541,customer2541@example.com,Bangalore,2023-10-28
2542,Customer2542,Last2542,customer2542@example.com,Kolkata,2023-12-24
2543,Customer2543,Last2543,customer2543@example.com,Bangalore,2024-07-09
2544,Customer2544,Last2544,customer2544@example.com,Pune,2023-04-27
2545,Customer2545,Last2545,customer2545@example.com,Delhi,2022-02-20
2546,Customer2546,Last2546,customer2546@example.com,Hyderabad,2022-06-09
2547,Customer2547,Last2547,customer2547@example.com,Bangalore,2022-08-28
2548,Customer2548,Last2548,customer2548@example.com,Mumbai,2025-11-22
2549,Customer2549,Last2549,customer2549@example.com,Hyderabad,2022-03-22
2550,Customer2550,Last2550,customer2550@example.com,Kolkata,2023-11-02
2551,Customer2551,Last2551,customer2551@example.com,Hyderabad,2022-04-22
2552,Customer2552,Last2552,customer2552@example.com,Hyderabad,2022-07-09
2553,Customer2553,Last2553,customer2553@example.com,Delhi,2024-04-05
2554,Customer2554,Last2554,customer2554@example.com,Chennai,2025-04-30
2555,Customer2555,Last2555,customer2555@example.com,Bangalore,2025-07-30
2556,Customer2556,Last2556,customer2556@example.com,Delhi,2024-05-20
2557,Customer2557,Last2557,customer2557@example.com,Chennai,2024-02-11
2558,Customer2558,Last2558,customer2558@example.com,Kolkata,2024-05-19
2559,Customer2559,Last2559,customer2559@example.com,Delhi,2022-04-04
2560,Customer2560,Last2560,customer2560@example.com,Chennai,2022-04-13
2561,Customer2561,Last2561,customer2561@example.com,Delhi,2024-11-17
2562,Customer2562,Last2562,customer2562@example.com,Pune,2023-01-13
2563,Customer2563,Last2563,customer2563@example.com,Kolkata,2024-08-02
2564,Customer2564,Last2564,customer2564@example.com,Mumbai,2022-07-28
2565,Customer2565,Last2565,customer2565@example.com,Bangalore,2022-03-26
2566,Customer2566,Last2566,customer2566@example.com,Delhi,2022-02-12
2567,Customer2567,Last2567,customer2567@example.com,Pune,2025-10-16
2568,Customer2568,Last2568,customer2568@example.com,Chennai,2023-02-23
2569,Customer2569,Last2569,customer2569@example.com,Delhi,2024-06-24
2570,Customer2570,Last2570,customer2570@example.com,Bangalore,2023-09-01
2571,Customer2571,Last2571,customer2571@example.com,Bangalore,2025-09-26
2572,Customer2572,Last2572,customer2572@example.com,Hyderabad,2021-12-18
2573,Customer2573,Last2573,customer2573@example.com,Hyderabad,2024-11-14
2574,Customer2574,Last2574,customer2574@example.com,Delhi,2021-12-08
2575,Customer2575,Last2575,customer2575@example.com,Pune,2022-02-01
2576,Customer2576,Last2576,customer2576@example.com,Hyderabad,2022-05-10
2577,Customer2577,Last2577,customer2577@example.com,Kolkata,2023-04-08
2578,Customer2578,Last2578,customer2578@example.com,Chennai,2023-12-04
2579,Customer2579,Last2579,customer2579@example.com,Hyderabad,2024-04-02
2580,Customer2580,Last2580,customer2580@example.com,Kolkata,2024-12-24
2581,Customer2581,Last2581,customer2581@example.com,Kolkata,2022-04-01
2582,Customer2582,Last2582,customer2582@example.com,Hyderabad,2024-12-02
2583,Customer2583,Last2583,customer2583@example.com,Delhi,2025-05-22
2584,Customer2584,Last2584,customer2584@example.com,Bangalore,2025-03-20
2585,Customer2585,Last2585,customer2585@example.com,Chennai,2024-06-26
2586,Customer2586,Last2586,customer2586@example.com,Chennai,2022-10-20
2587,Customer2587,Last2587,customer2587@example.com,Kolkata,2024-11-28
2588,Customer2588,Last2588,customer2588@example.com,Chennai,2024-01-20
2589,Customer2589,Last2589,customer2589@example.com,Chennai,2025-06-08
2590,Customer2590,Last2590,customer2590@example.com,Pune,2023-12-11
2591,Customer2591,Last2591,customer2591@example.com,Pune,2024-03-19
2592,Customer2592,Last2592,customer2592@example.com,Bangalore,2024-01-29
2593,Customer2593,Last2593,customer2593@example.com,Delhi,2024-06-22
2594,Customer2594,Last2594,customer2594@example.com,Hyderabad,2024-04-14
2595,Customer2595,Last2595,customer2595@example.com,Bangalore,2025-04-10
2596,Customer2596,Last2596,customer2596@example.com,Bangalore,2025-08-20
2597,Customer2597,Last2597,customer2597@example.com,Kolkata,2022-05-18
2598,Customer2598,Last2598,customer2598@example.com,Hyderabad,2022-09-06
2599,Customer2599,Last2599,customer2599@example.com,Hyderabad,2025-07-15
2600,Customer2600,Last2600,customer2600@example.com,Bangalore,2024-11-04
2601,Customer2601,Last2601,customer2601@example.com,Hyderabad,2025-04-06
2602,Customer2602,Last2602,customer2602@example.com,Kolkata,2022-02-12
2603,Customer2603,Last2603,customer2603@example.com,Bangalore,2022-12-18
2604,Customer2604,Last2604,customer2604@example.com,Delhi,2023-08-14
2605,Customer2605,Last2605,customer2605@example.com,Mumbai,2025-02-02
2606,Customer2606,Last2606,customer2606@example.com,Pune,2024-10-23
2607,Customer2607,Last2607,customer2607@example.com,Delhi,2023-08-22
2608,Customer2608,Last2608,customer2608@example.com,Hyderabad,2023-05-15
2609,Customer2609,Last2609,customer2609@example.com,Pune,2024-02-29
2610,Customer2610,Last2610,customer2610@example.com,Kolkata,2021-12-03
2611,Customer2611,Last2611,customer2611@example.com,Pune,2025-06-25
2612,Customer2612,Last2612,customer2612@example.com,Bangalore,2024-01-26
2613,Customer2613,Last2613,customer2613@example.com,Chennai,2024-12-10
2614,Customer2614,Last2614,customer2614@example.com,Delhi,2022-05-18
2615,Customer2615,Last2615,customer2615@example.com,Mumbai,2025-11-28
2616,Customer2616,Last2616,customer2616@example.com,Bangalore,2024-05-26
2617,Customer2617,Last2617,customer2617@example.com,Pune,2024-12-27
2618,Customer2618,Last2618,customer2618@example.com,Hyderabad,2025-01-17
2619,Customer2619,Last2619,customer2619@example.com,Bangalore,2025-06-10
2620,Customer2620,Last2620,customer2620@example.com,Pune,2022-06-28
2621,Customer2621,Last2621,customer2621@example.com,Bangalore,2022-05-20
2622,Customer2622,Last2622,customer2622@example.com,Bangalore,2023-09-03
2623,Customer2623,Last2623,customer2623@example.com,Bangalore,2023-04-05
2624,Customer2624,Last2624,customer2624@example.com,Bangalore,2025-11-28
2625,Customer2625,Last2625,customer2625@example.com,Mumbai,2022-12-10
2626,Customer2626,Last2626,customer2626@example.com,Pune,2023-11-04
2627,Customer2627,Last2627,customer2627@example.com,Mumbai,2024-02-17
2628,Customer2628,Last2628,customer2628@example.com,Kolkata,2022-12-16
2629,Customer2629,Last2629,customer2629@example.com,Pune,2025-11-01
2630,Customer2630,Last2630,customer2630@example.com,Chennai,2025-11-29
2631,Customer2631,Last2631,customer2631@example.com,Chennai,2024-07-16
2632,Customer2632,Last2632,customer2632@example.com,Pune,2022-01-17
2633,Customer2633,Last2633,customer2633@example.com,Delhi,2024-03-08
2634,Customer2634,Last2634,customer2634@example.com,Pune,2025-05-11
2635,Customer2635,Last2635,customer2635@example.com,Bangalore,2023-02-11
2636,Customer2636,Last2636,customer2636@example.com,Hyderabad,2024-03-21
2637,Customer2637,Last2637,customer2637@example.com,Pune,2025-07-27
2638,Customer2638,Last2638,customer2638@example.com,Kolkata,2025-09-05
2639,Customer2639,Last2639,customer2639@example.com,Delhi,2024-04-21
2640,Customer2640,Last2640,customer2640@example.com,Bangalore,2023-01-07
2641,Customer2641,Last2641,customer2641@example.com,Hyderabad,2022-12-30
2642,Customer2642,Last2642,customer2642@example.com,Delhi,2023-07-03
2643,Customer2643,Last2643,customer2643@example.com,Chennai,2025-03-08
2644,Customer2644,Last2644,customer2644@example.com,Delhi,2023-03-10
2645,Customer2645,Last2645,customer2645@example.com,Delhi,2024-11-17
2646,Customer2646,Last2646,customer2646@example.com,Pune,2023-09-03
2647,Customer2647,Last2647,customer2647@example.com,Mumbai,2024-08-27
2648,Customer2648,Last2648,customer2648@example.com,Pune,2025-03-14
2649,Customer2649,Last2649,customer2649@example.com,Pune,2025-10-24
2650,Customer2650,Last2650,customer2650@example.com,Hyderabad,2023-02-08
2651,Customer2651,Last2651,customer2651@example.com,Pune,2025-03-30
2652,Customer2652,Last2652,customer2652@example.com,Delhi,2021-12-12
2653,Customer2653,Last2653,customer2653@example.com,Chennai,2025-09-22
2654,Customer2654,Last2654,customer2654@example.com,Bangalore,2022-05-06
2655,Customer2655,Last2655,customer2655@example.com,Delhi,2022-12-08
2656,Customer2656,Last2656,customer2656@example.com,Hyderabad,2025-08-30
2657,Customer2657,Last2657,customer2657@example.com,Hyderabad,2025-08-31
2658,Customer2658,Last2658,customer2658@example.com,Chennai,2025-04-30
2659,Customer2659,Last2659,customer2659@example.com,Chennai,2025-10-28
2660,Customer2660,Last2660,customer2660@example.com,Mumbai,2022-01-25
2661,Customer2661,Last2661,customer2661@example.com,Mumbai,2023-08-07
2662,Customer2662,Last2662,customer2662@example.com,Bangalore,2023-10-21
2663,Customer2663,Last2663,customer2663@example.com,Mumbai,2022-11-13
2664,Customer2664,Last2664,customer2664@example.com,Delhi,2023-04-11
2665,Customer2665,Last2665,customer2665@example.com,Chennai,2025-01-28
2666,Customer2666,Last2666,customer2666@example.com,Pune,2022-01-14
2667,Customer2667,Last2667,customer2667@example.com,Chennai,2022-05-27
2668,Customer2668,Last2668,customer2668@example.com,Mumbai,2024-03-31
2669,Customer2669,Last2669,customer2669@example.com,Bangalore,2022-03-23
2670,Customer2670,Last2670,customer2670@example.com,Mumbai,2022-03-22
2671,Customer2671,Last2671,customer2671@example.com,Hyderabad,2024-06-03
2672,Customer2672,Last2672,customer2672@example.com,Hyderabad,2022-07-16
2673,Customer2673,Last2673,customer2673@example.com,Chennai,2025-03-02
2674,Customer2674,Last2674,customer2674@example.com,Bangalore,2025-05-07
2675,Customer2675,Last2675,customer2675@example.com,Hyderabad,2022-06-21
2676,Customer2676,Last2676,customer2676@example.com,Mumbai,2024-05-08
2677,Customer2677,Last2677,customer2677@example.com,Mumbai,2025-05-04
2678,Customer2678,Last2678,customer2678@example.com,Bangalore,2024-10-27
2679,Customer2679,Last2679,customer2679@example.com,Hyderabad,2024-10-24
2680,Customer2680,Last2680,customer2680@example.com,Kolkata,2024-06-17
2681,Customer2681,Last2681,customer2681@example.com,Kolkata,2023-01-01
2682,Customer2682,Last2682,customer2682@example.com,Pune,2023-12-05
2683,Customer2683,Last2683,customer2683@example.com,Chennai,2023-08-21
2684,Customer2684,Last2684,customer2684@example.com,Delhi,2025-01-13
2685,Customer2685,Last2685,customer2685@example.com,Mumbai,2022-11-11
2686,Customer2686,Last2686,customer2686@example.com,Bangalore,2024-10-08
2687,Customer2687,Last2687,customer2687@example.com,Chennai,2023-03-29
2688,Customer2688,Last2688,customer2688@example.com,Delhi,2024-08-14
2689,Customer2689,Last2689,customer2689@example.com,Mumbai,2025-11-11
2690,Customer2690,Last2690,customer2690@example.com,Chennai,2025-06-08
2691,Customer2691,Last2691,customer2691@example.com,Mumbai,2022-09-19
2692,Customer2692,Last2692,customer2692@example.com,Chennai,2023-03-02
2693,Customer2693,Last2693,customer2693@example.com,Pune,2025-06-06
2694,Customer2694,Last2694,customer2694@example.com,Kolkata,2023-01-25
2695,Customer2695,Last2695,customer2695@example.com,Mumbai,2025-05-14
2696,Customer2696,Last2696,customer2696@example.com,Delhi,2022-04-28
2697,Customer2697,Last2697,customer2697@example.com,Pune,2023-05-17
2698,Customer2698,Last2698,customer2698@example.com,Delhi,2024-06-15
2699,Customer2699,Last2699,customer2699@example.com,Bangalore,2025-08-27
2700,Customer2700,Last2700,customer2700@example.com,Mumbai,2024-12-15
2701,Customer2701,Last2701,customer2701@example.com,Kolkata,2025-09-18
2702,Customer2702,Last2702,customer2702@example.com,Kolkata,2024-04-21
2703,Customer2703,Last2703,customer2703@example.com,Delhi,2022-02-20
2704,Customer2704,Last2704,customer2704@example.com,Delhi,2023-07-19
2705,Customer2705,Last2705,customer2705@example.com,Chennai,2025-04-14
2706,Customer2706,Last2706,customer2706@example.com,Mumbai,2025-09-05
2707,Customer2707,Last2707,customer2707@example.com,Mumbai,2025-02-27
2708,Customer2708,Last2708,customer2708@example.com,Chennai,2022-04-22
2709,Customer2709,Last2709,customer2709@example.com,Pune,2024-02-03
2710,Customer2710,Last2710,customer2710@example.com,Delhi,2023-06-25
2711,Customer2711,Last2711,customer2711@example.com,Hyderabad,2024-06-06
2712,Customer2712,Last2712,customer2712@example.com,Chennai,2025-05-31
2713,Customer2713,Last2713,customer2713@example.com,Delhi,2024-01-06
2714,Customer2714,Last2714,customer2714@example.com,Pune,2025-04-18
2715,Customer2715,Last2715,customer2715@example.com,Bangalore,2023-09-10
2716,Customer2716,Last2716,customer2716@example.com,Bangalore,2024-05-30
2717,Customer2717,Last2717,customer2717@example.com,Kolkata,2023-10-10
2718,Customer2718,Last2718,customer2718@example.com,Chennai,2023-04-03
2719,Customer2719,Last2719,customer2719@example.com,Kolkata,2023-07-28
2720,Customer2720,Last2720,customer2720@example.com,Chennai,2024-12-31
2721,Customer2721,Last2721,customer2721@example.com,Mumbai,2025-03-11
2722,Customer2722,Last2722,customer2722@example.com,Chennai,2025-08-09
2723,Customer2723,Last2723,customer2723@example.com,Kolkata,2025-01-15
2724,Customer2724,Last2724,customer2724@example.com,Mumbai,2023-08-08
2725,Customer2725,Last2725,customer2725@example.com,Hyderabad,2023-03-25
2726,Customer2726,Last2726,customer2726@example.com,Kolkata,2022-09-29
2727,Customer2727,Last2727,customer2727@example.com,Chennai,2023-06-24
2728,Customer2728,Last2728,customer2728@example.com,Pune,2022-07-05
2729,Customer2729,Last2729,customer2729@example.com,Bangalore,2023-12-04
2730,Customer2730,Last2730,customer2730@example.com,Hyderabad,2025-10-09
2731,Customer2731,Last2731,customer2731@example.com,Kolkata,2022-02-05
2732,Customer2732,Last2732,customer2732@example.com,Kolkata,2025-03-15
2733,Customer2733,Last2733,customer2733@example.com,Bangalore,2023-03-14
2734,Customer2734,Last2734,customer2734@example.com,Mumbai,2023-08-18
2735,Customer2735,Last2735,customer2735@example.com,Bangalore,2025-09-04
2736,Customer2736,Last2736,customer2736@example.com,Mumbai,2024-06-20
2737,Customer2737,Last2737,customer2737@example.com,Chennai,2024-03-04
2738,Customer2738,Last2738,customer2738@example.com,Mumbai,2021-12-26
2739,Customer2739,Last2739,customer2739@example.com,Kolkata,2022-02-18
2740,Customer2740,Last2740,customer2740@example.com,Hyderabad,2022-09-14
2741,Customer2741,Last2741,customer2741@example.com,Chennai,2022-10-07
2742,Customer2742,Last2742,customer2742@example.com,Pune,2022-03-07
2743,Customer2743,Last2743,customer2743@example.com,Kolkata,2024-01-15
2744,Customer2744,Last2744,customer2744@example.com,Hyderabad,2023-01-01
2745,Customer2745,Last2745,customer2745@example.com,Chennai,2022-01-03
2746,Customer2746,Last2746,customer2746@example.com,Hyderabad,2025-05-26
2747,Customer2747,Last2747,customer2747@example.com,Bangalore,2022-03-23
2748,Customer2748,Last2748,customer2748@example.com,Chennai,2024-07-16
2749,Customer2749,Last2749,customer2749@example.com,Bangalore,2023-12-30
2750,Customer2750,Last2750,customer2750@example.com,Chennai,2022-02-21
2751,Customer2751,Last2751,customer2751@example.com,Chennai,2023-10-11
2752,Customer2752,Last2752,customer2752@example.com,Pune,2022-10-21
2753,Customer2753,Last2753,customer2753@example.com,Hyderabad,2025-08-18
2754,Customer2754,Last2754,customer2754@example.com,Mumbai,2022-04-30
2755,Customer2755,Last2755,customer2755@example.com,Pune,2023-02-06
2756,Customer2756,Last2756,customer2756@example.com,Kolkata,2023-04-21
2757,Customer2757,Last2757,customer2757@example.com,Kolkata,2023-02-26
2758,Customer2758,Last2758,customer2758@example.com,Kolkata,2025-01-03
2759,Customer2759,Last2759,customer2759@example.com,Mumbai,2023-03-07
2760,Customer2760,Last2760,customer2760@example.com,Delhi,2024-08-01
2761,Customer2761,Last2761,customer2761@example.com,Delhi,2024-05-17
2762,Customer2762,Last2762,customer2762@example.com,Mumbai,2023-02-03
2763,Customer2763,Last2763,customer2763@example.com,Pune,2022-11-06
2764,Customer2764,Last2764,customer2764@example.com,Chennai,2023-10-24
2765,Customer2765,Last2765,customer2765@example.com,Bangalore,2024-08-13
2766,Customer2766,Last2766,customer2766@example.com,Mumbai,2023-05-12
2767,Customer2767,Last2767,customer2767@example.com,Bangalore,2022-09-21
2768,Customer2768,Last2768,customer2768@example.com,Bangalore,2025-06-10
2769,Customer2769,Last2769,customer2769@example.com,Kolkata,2023-02-21
2770,Customer2770,Last2770,customer2770@example.com,Bangalore,2024-02-29
2771,Customer2771,Last2771,customer2771@example.com,Mumbai,2023-02-23
2772,Customer2772,Last2772,customer2772@example.com,Chennai,2022-04-09
2773,Customer2773,Last2773,customer2773@example.com,Mumbai,2025-05-11
2774,Customer2774,Last2774,customer2774@example.com,Bangalore,2023-08-16
2775,Customer2775,Last2775,customer2775@example.com,Mumbai,2022-10-23
2776,Customer2776,Last2776,customer2776@example.com,Hyderabad,2025-12-07
2777,Customer2777,Last2777,customer2777@example.com,Kolkata,2025-06-04
2778,Customer2778,Last2778,customer2778@example.com,Kolkata,2022-07-19
2779,Customer2779,Last2779,customer2779@example.com,Hyderabad,2022-05-12
2780,Customer2780,Last2780,customer2780@example.com,Delhi,2023-01-31
2781,Customer2781,Last2781,customer2781@example.com,Hyderabad,2024-10-10
2782,Customer2782,Last2782,customer2782@example.com,Chennai,2022-03-03
2783,Customer2783,Last2783,customer2783@example.com,Bangalore,2024-01-09
2784,Customer2784,Last2784,customer2784@example.com,Delhi,2025-08-18
2785,Customer2785,Last2785,customer2785@example.com,Kolkata,2024-09-07
2786,Customer2786,Last2786,customer2786@example.com,Kolkata,2023-05-22
2787,Customer2787,Last2787,customer2787@example.com,Delhi,2022-10-17
2788,Customer2788,Last2788,customer2788@example.com,Kolkata,2022-06-17
2789,Customer2789,Last2789,customer2789@example.com,Hyderabad,2023-04-14
2790,Customer2790,Last2790,customer2790@example.com,Chennai,2022-04-02
2791,Customer2791,Last2791,customer2791@example.com,Delhi,2021-12-02
2792,Customer2792,Last2792,customer2792@example.com,Bangalore,2025-04-18
2793,Customer2793,Last2793,customer2793@example.com,Mumbai,2022-03-29
2794,Customer2794,Last2794,customer2794@example.com,Pune,2025-12-03
2795,Customer2795,Last2795,customer2795@example.com,Delhi,2023-12-11
2796,Customer2796,Last2796,customer2796@example.com,Kolkata,2022-05-20
2797,Customer2797,Last2797,customer2797@example.com,Kolkata,2024-04-19
2798,Customer2798,Last2798,customer2798@example.com,Hyderabad,2023-01-03
2799,Customer2799,Last2799,customer2799@example.com,Delhi,2021-12-31
2800,Customer2800,Last2800,customer2800@example.com,Mumbai,2025-09-05
2801,Customer2801,Last2801,customer2801@example.com,Pune,2023-03-05
2802,Customer2802,Last2802,customer2802@example.com,Pune,2021-11-30
2803,Customer2803,Last2803,customer2803@example.com,Chennai,2023-08-22
2804,Customer2804,Last2804,customer2804@example.com,Mumbai,2024-07-05
2805,Customer2805,Last2805,customer2805@example.com,Hyderabad,2024-11-01
2806,Customer2806,Last2806,customer2806@example.com,Pune,2025-04-04
2807,Customer2807,Last2807,customer2807@example.com,Kolkata,2023-09-25
2808,Customer2808,Last2808,customer2808@example.com,Pune,2023-05-16
2809,Customer2809,Last2809,customer2809@example.com,Kolkata,2024-11-12
